                     timestamp      open      high       low     close       volume  Bollinger_High  Bollinger_Med  Bollinger_Low      SMA200        RSI     Regime  Buy_Signal  Sell_Signal  Buy_Signal_Bollinger  Buy_Signal_Regime  Sell_Signal_Bollinger  Sell_Signal_Regime
6686 2024-07-01 09:00:00+00:00  211.0900  211.3900  210.5000  210.9900      36353.0      217.271451     213.484700     209.697949  184.301227  53.433394    Uptrend       False        False                 False               True                  False               False
6687 2024-07-01 10:00:00+00:00  211.1900  211.5100  211.1500  211.1500       9813.0      217.207821     213.318700     209.429579  184.309927  53.505565    Uptrend       False        False                 False               True                  False               False
6688 2024-07-01 11:00:00+00:00  211.1400  211.6600  211.1400  211.6500      57258.0      217.096327     213.178700     209.261073  184.318887  53.730785    Uptrend       False        False                 False               True                  False               False
6689 2024-07-01 12:00:00+00:00  211.3200  212.2000  210.6200  211.4500     204114.0      216.938906     213.016700     209.094494  184.327647  53.626356    Uptrend       False        False                 False               True                  False               False
6690 2024-07-01 13:00:00+00:00  211.5100  214.0400  211.4000  213.1500    7983972.0      216.478201     212.858200     209.238199  184.337470  54.383736    Uptrend       False        False                 False               True                  False               False
6691 2024-07-01 14:00:00+00:00  213.1500  215.5900  212.7800  215.3600   10725670.0      216.309084     212.818700     209.328316  184.348772  55.336780    Uptrend       False        False                 False               True                  False               False
6692 2024-07-01 15:00:00+00:00  215.3600  215.7300  214.3400  215.6900    6204418.0      216.257926     212.807200     209.356474  184.360457  55.476379    Uptrend       False        False                 False               True                  False               False
6693 2024-07-01 16:00:00+00:00  215.6850  217.5000  215.3300  216.9824    9128005.0      216.544388     212.864370     209.184352  184.372971  56.017473    Uptrend       False        False                 False               True                   True               False
6694 2024-07-01 17:00:00+00:00  216.9999  217.5100  216.3200  216.7200    5525382.0      216.988076     212.984120     208.980164  184.385146  55.878901    Uptrend       False        False                 False               True                  False               False
6695 2024-07-01 18:00:00+00:00  216.7200  216.9000  215.4100  215.7500    4471988.0      217.195403     213.053120     208.910837  184.396786  55.370028    Uptrend       False        False                 False               True                  False               False
6696 2024-07-01 19:00:00+00:00  215.7400  217.0000  215.1400  216.7300    8220383.0      217.600457     213.180120     208.759783  184.408891  55.778933    Uptrend       False        False                 False               True                  False               False
6697 2024-07-01 20:00:00+00:00  216.7500  217.3600  216.6200  216.9500    7492597.0      218.038584     213.329870     208.621156  184.421176  55.870155    Uptrend       False        False                 False               True                  False               False
6698 2024-07-01 21:00:00+00:00  216.9300  217.1000  216.7500  217.0500     167252.0      218.463542     213.486370     208.509198  184.433571  55.911703    Uptrend       False        False                 False               True                  False               False
6699 2024-07-01 22:00:00+00:00  217.0500  217.1000  216.8006  216.8006      38801.0      218.847193     213.669150     208.491107  184.445877  55.780069    Uptrend       False        False                 False               True                  False               False
6700 2024-07-01 23:00:00+00:00  216.9267  216.9267  216.5400  216.6600      49191.0      219.106186     213.971650     208.837114  184.458131  55.705761    Uptrend       False        False                 False               True                  False               False
6701 2024-07-02 08:00:00+00:00  216.5000  216.5000  215.9900  216.1000      40576.0      219.267767     214.215150     209.162533  184.471206  55.410284    Uptrend       False        False                 False               True                  False               False
6702 2024-07-02 09:00:00+00:00  216.0700  216.1100  215.5700  215.9000      18157.0      219.353340     214.451150     209.548960  184.484276  55.304989    Uptrend       False        False                 False               True                  False               False
6703 2024-07-02 10:00:00+00:00  215.9000  216.1500  215.8900  215.9900       8978.0      219.397280     214.691150     209.985020  184.497801  55.343368    Uptrend       False        False                 False               True                  False               False
6704 2024-07-02 11:00:00+00:00  216.0500  216.0900  215.5000  215.7000      52669.0      219.404295     214.893150     210.382005  184.511451  55.189897    Uptrend       False        False                 False               True                  False               False
6705 2024-07-02 12:00:00+00:00  215.9200  216.4900  215.5100  215.7000     181140.0      219.292021     215.123650     210.955279  184.525251  55.189897    Uptrend       False        False                 False               True                  False               False
6706 2024-07-02 13:00:00+00:00  215.7600  218.0100  215.1000  217.9850    8060246.0      219.360053     215.473400     211.586747  184.540984  56.157500    Uptrend       False        False                 False               True                  False               False
6707 2024-07-02 14:00:00+00:00  218.0000  219.8600  217.6700  219.5398   11621365.0      219.630663     215.892890     212.155117  184.557809  56.795491    Uptrend       False        False                 False               True                  False               False
6708 2024-07-02 15:00:00+00:00  219.5400  220.3400  218.9900  219.2700    8841214.0      219.748203     216.273890     212.799577  184.574072  56.651718    Uptrend       False        False                 False               True                  False               False
6709 2024-07-02 16:00:00+00:00  219.2600  219.4400  218.7600  219.1700    4020105.0      219.575088     216.659890     213.744692  184.590718  56.598348    Uptrend       False        False                 False               True                  False               False
6710 2024-07-02 17:00:00+00:00  219.1601  219.8700  218.8308  219.5998    3207431.0      219.692938     216.982380     214.271822  184.608063  56.774252    Uptrend       False        False                 False               True                  False               False
6711 2024-07-02 18:00:00+00:00  219.5900  220.3300  219.4700  219.7800    5020530.0      220.065315     217.203380     214.341445  184.625928  56.847946    Uptrend       False        False                 False               True                  False               False
6712 2024-07-02 19:00:00+00:00  219.7800  220.3800  219.3600  220.3700    6748517.0      220.522681     217.437380     214.352079  184.643351  57.088681    Uptrend       False        False                 False               True                  False               False
6713 2024-07-02 20:00:00+00:00  220.3400  220.3900  219.4400  219.6800    9839596.0      220.798834     217.572260     214.345686  184.660476  56.716784    Uptrend       False        False                 False               True                  False               False
6714 2024-07-02 21:00:00+00:00  219.6800  219.7000  219.4300  219.5500      73889.0      221.025514     217.713760     214.402006  184.677466  56.646909    Uptrend       False        False                 False               True                  False               False
6715 2024-07-02 22:00:00+00:00  219.6000  219.7000  219.5100  219.5915      42516.0      221.185172     217.905835     214.626498  184.694608  56.664038    Uptrend       False        False                 False               True                  False               False
6716 2024-07-02 23:00:00+00:00  219.6000  219.6000  219.3500  219.4100      42541.0      221.335015     218.039835     214.744655  184.711713  56.565800    Uptrend       False        False                 False               True                  False               False
6717 2024-07-03 08:00:00+00:00  220.0000  220.0000  219.5300  219.7000      34981.0      221.508441     218.177335     214.846229  184.729203  56.686385    Uptrend       False        False                 False               True                  False               False
6718 2024-07-03 09:00:00+00:00  219.6200  219.7500  219.4900  219.7100      26352.0      221.663117     218.310335     214.957553  184.746693  56.690552    Uptrend       False        False                 False               True                  False               False
6719 2024-07-03 10:00:00+00:00  219.7100  219.8000  219.5300  219.6000      24804.0      221.772890     218.450305     215.127720  184.763993  56.630322    Uptrend       False        False                 False               True                  False               False
6720 2024-07-03 11:00:00+00:00  219.6400  219.7000  219.2100  219.4500      71816.0      221.833348     218.589805     215.346262  184.781563  56.547984    Uptrend       False        False                 False               True                  False               False
6721 2024-07-03 12:00:00+00:00  219.6350  219.8900  219.2100  219.6100     229498.0      221.825648     218.765305     215.704962  184.799043  56.615606    Uptrend       False        False                 False               True                  False               False
6722 2024-07-03 13:00:00+00:00  219.6001  221.3300  219.3000  221.1400    8304046.0      221.955951     219.027305     216.098659  184.817228  57.254920    Uptrend       False        False                 False               True                  False               False
6723 2024-07-03 14:00:00+00:00  221.1600  221.4000  219.0300  220.5400    9067357.0      221.897256     219.254805     216.612354  184.835568  56.924311    Uptrend       False        False                 False               True                  False               False
6724 2024-07-03 15:00:00+00:00  220.5500  220.7400  219.7700  220.3099    5692732.0      221.598438     219.485300     217.372162  184.853968  56.797902    Uptrend       False        False                 False               True                  False               False
6725 2024-07-03 16:00:00+00:00  220.3200  221.5500  220.3200  221.5400    8297898.0      221.227457     219.777300     218.327143  184.872570  57.307272    Uptrend       False        False                 False               True                   True               False
6726 2024-07-03 17:00:00+00:00  221.5100  221.7100  220.7108  220.8488    5428781.0      221.188597     219.920490     218.652383  184.890809  56.928222    Uptrend       False        False                 False               True                  False               False
6727 2024-07-03 18:00:00+00:00  220.8500  221.5500  220.7500  221.0700      52408.0      221.346063     219.997000     218.647937  184.909019  57.019658    Uptrend       False        False                 False               True                  False               False
6728 2024-07-03 19:00:00+00:00  221.0400  221.5500  220.6900  221.0000      51473.0      221.456649     220.083500     218.710351  184.927400  56.981186    Uptrend       False        False                 False               True                  False               False
6729 2024-07-03 20:00:00+00:00  220.8800  221.0800  220.8400  221.0800      14189.0      221.550409     220.179000     218.807591  184.945840  57.014499    Uptrend       False        False                 False               True                  False               False
6730 2024-07-05 08:00:00+00:00  221.8600  221.8600  221.3100  221.3100      32353.0      221.692884     220.264510     218.836136  184.964429  57.110465    Uptrend       False        False                 False               True                  False               False
6731 2024-07-05 09:00:00+00:00  221.3400  221.6900  221.3400  221.5000       7709.0      221.856832     220.350510     218.844188  184.983035  57.189814    Uptrend       False        False                 False               True                  False               False
6732 2024-07-05 10:00:00+00:00  221.4600  221.4600  221.3000  221.4600       6684.0      221.987174     220.405010     218.822846  185.001614  57.167436    Uptrend       False        False                 False               True                  False               False
6733 2024-07-05 11:00:00+00:00  221.3800  221.7300  221.1000  221.7300      59210.0      222.152870     220.507510     218.862150  185.020935  57.280836    Uptrend       False        False                 False               True                  False               False
6734 2024-07-05 12:00:00+00:00  221.1500  221.9900  220.8000  221.3000     207446.0      222.213289     220.595010     218.976731  185.040210  57.039127    Uptrend       False        False                 False               True                  False               False
6735 2024-07-05 13:00:00+00:00  221.4628  224.5400  221.2000  224.1052    9442019.0      222.983557     220.820695     218.657833  185.060927  58.195706    Uptrend       False        False                 False               True                   True               False
6736 2024-07-05 14:00:00+00:00  224.1100  225.4400  223.8300  224.2600   12151964.0      223.595091     221.063195     218.531299  185.081727  58.258030    Uptrend       False        False                 False               True                   True               False
6737 2024-07-05 15:00:00+00:00  224.2500  225.4191  224.1550  225.3000    5607281.0      224.395300     221.343195     218.291090  185.103387  58.674037    Uptrend       False        False                 False               True                   True               False
6738 2024-07-05 16:00:00+00:00  225.3000  225.4200  224.7300  225.0700    4113376.0      224.968634     221.611195     218.253756  185.125182  58.544354    Uptrend       False        False                 False               True                   True               False
6739 2024-07-05 17:00:00+00:00  225.0650  225.6400  224.8900  225.1350    4643187.0      225.443292     221.887945     218.332598  185.147005  58.570362    Uptrend       False        False                 False               True                  False               False
6740 2024-07-05 18:00:00+00:00  225.1399  225.5400  224.9800  225.2300    3668253.0      225.830924     222.176945     218.522966  185.168900  58.608506    Uptrend       False        False                 False               True                  False               False
6741 2024-07-05 19:00:00+00:00  225.2300  226.4500  225.2200  226.3200    9741993.0      226.387553     222.512445     218.637337  185.190942  59.043336    Uptrend       False        False                 False               True                  False               False
6742 2024-07-05 20:00:00+00:00  226.3200  226.8500  226.2000  226.2000   10582227.0      226.901060     222.765445     218.629830  185.212667  58.974786    Uptrend       False        False                 False               True                  False               False
6743 2024-07-05 21:00:00+00:00  226.2000  226.4600  226.2000  226.3116      37298.0      227.331258     223.054025     218.776792  185.234673  59.019257    Uptrend       False        False                 False               True                  False               False
6744 2024-07-05 22:00:00+00:00  226.3200  226.3900  226.3000  226.3500      21192.0      227.668401     223.356030     219.043659  185.256888  59.034613    Uptrend       False        False                 False               True                  False               False
6745 2024-07-05 23:00:00+00:00  226.3500  226.5100  226.3100  226.5092      60531.0      228.040537     223.604490     219.168443  185.279227  59.098474    Uptrend       False        False                 False               True                  False               False
6746 2024-07-08 08:00:00+00:00  227.6000  227.6000  226.6100  227.5000      61379.0      228.492526     223.937050     219.381574  185.302027  59.493442    Uptrend       False        False                 False               True                  False               False
6747 2024-07-08 09:00:00+00:00  227.3600  227.5500  227.1300  227.1600      21446.0      228.803892     224.241550     219.679208  185.324667  59.295964    Uptrend       False        False                 False               True                  False               False
6748 2024-07-08 10:00:00+00:00  227.2300  227.2700  227.0700  227.1000      15437.0      229.015944     224.546550     220.077156  185.347262  59.261077    Uptrend       False        False                 False               True                  False               False
6749 2024-07-08 11:00:00+00:00  227.1000  227.8800  226.8800  227.8400     108457.0      229.275960     224.884550     220.493140  185.370782  59.556030    Uptrend       False        False                 False               True                  False               False
6750 2024-07-08 12:00:00+00:00  227.0000  228.2100  225.7750  227.4800     662545.0      229.399662     225.193050     220.986438  185.394222  59.345951    Uptrend       False        False                 False               True                  False               False
6751 2024-07-08 13:00:00+00:00  227.4800  227.5000  223.4000  223.6700   10596570.0      229.223884     225.301550     221.379216  185.415682  57.199848    Uptrend       False        False                 False               True                  False               False
6752 2024-07-08 14:00:00+00:00  223.6700  225.8200  223.2500  225.4200    8718618.0      229.003718     225.499550     221.995382  185.438117  57.902604    Uptrend       False        False                 False               True                  False               False
6753 2024-07-08 15:00:00+00:00  225.4300  227.0100  225.4001  226.5000    7216874.0      228.805613     225.738050     222.670487  185.460802  58.327006    Uptrend       False        False                 False               True                  False               False
6754 2024-07-08 16:00:00+00:00  226.4900  226.7700  225.7900  226.6800    5105139.0      228.321936     226.007050     223.692164  185.483297  58.397259    Uptrend       False        False                 False               True                  False               False
6755 2024-07-08 17:00:00+00:00  226.6900  227.0700  226.2600  226.4600    4309916.0      228.274411     226.124790     223.975169  185.505202  58.276579    Uptrend       False        False                 False               True                  False               False
6756 2024-07-08 18:00:00+00:00  226.4500  227.4500  226.4000  226.9760    4766366.0      228.259722     226.260590     224.261458  185.527639  58.478842    Uptrend       False        False                 False               True                  False               False
6757 2024-07-08 19:00:00+00:00  226.9750  227.8500  226.7250  227.8000    8535529.0      228.440690     226.385590     224.330490  185.550744  58.799391    Uptrend       False        False                 False               True                  False               False
6758 2024-07-08 20:00:00+00:00  227.8200  227.8800  227.5800  227.6500    8660761.0      228.546944     226.514590     224.482236  185.573552  58.716459    Uptrend       False        False                 False               True                  False               False
6759 2024-07-08 21:00:00+00:00  227.6400  227.9500  227.5400  227.9500     153421.0      228.675897     226.655340     224.634783  185.597284  58.833169    Uptrend       False        False                 False               True                  False               False
6760 2024-07-08 22:00:00+00:00  227.9000  227.9800  227.8100  227.8600      33997.0      228.761024     226.786840     224.812656  185.620624  58.783064    Uptrend       False        False                 False               True                  False               False
6761 2024-07-08 23:00:00+00:00  227.9176  228.4900  227.8800  228.3900      78998.0      228.970001     226.890340     224.810679  185.644384  58.989774    Uptrend       False        False                 False               True                  False               False
6762 2024-07-09 08:00:00+00:00  228.2700  228.2700  227.4300  227.5500      46737.0      229.031118     226.957840     224.884562  185.667644  58.522268    Uptrend       False        False                 False               True                  False               False
6763 2024-07-09 09:00:00+00:00  227.7400  227.8300  227.3800  227.4700      25062.0      229.078282     227.015760     224.953238  185.690964  58.477908    Uptrend       False        False                 False               True                  False               False
6764 2024-07-09 10:00:00+00:00  227.6300  227.7400  227.5700  227.7400       9126.0      229.147040     227.085260     225.023480  185.714444  58.584392    Uptrend       False        False                 False               True                  False               False
6765 2024-07-09 11:00:00+00:00  227.7400  228.0000  227.5000  227.5300      62949.0      229.189031     227.136300     225.083569  185.737934  58.467186    Uptrend       False        False                 False               True                  False               False
6766 2024-07-09 12:00:00+00:00  227.7500  228.7500  227.4600  228.3002     235025.0      229.286234     227.176310     225.066386  185.761869  58.771224    Uptrend       False        False                 False               True                  False               False
6767 2024-07-09 13:00:00+00:00  228.3000  228.3600  226.3721  228.1750    7105514.0      229.381335     227.227060     225.072785  185.785137  58.701020    Uptrend       False        False                 False               True                  False               False
6768 2024-07-09 14:00:00+00:00  228.1750  229.4000  227.3000  228.4200   11235687.0      229.507754     227.293060     225.078366  185.808392  58.797816    Uptrend       False        False                 False               True                  False               False
6769 2024-07-09 15:00:00+00:00  228.4300  228.4691  227.4650  228.2001    4943433.0      229.548985     227.311065     225.073145  185.831807  58.673766    Uptrend       False        False                 False               True                  False               False
6770 2024-07-09 16:00:00+00:00  228.2100  228.5400  227.7100  228.5101    4456927.0      229.660287     227.362570     225.064853  185.854355  58.796928    Uptrend       False        False                 False               True                  False               False
6771 2024-07-09 17:00:00+00:00  228.5250  228.7254  227.8500  228.1000    3399124.0      229.154102     227.584070     226.014038  185.876612  58.564872    Uptrend       False        False                 False               True                  False               False
6772 2024-07-09 18:00:00+00:00  228.1000  228.5350  227.8800  228.2900    3321088.0      228.970816     227.727570     226.484324  185.898840  58.640879    Uptrend       False        False                 False               True                  False               False
6773 2024-07-09 19:00:00+00:00  228.2800  228.7800  228.1600  228.7000    6506328.0      229.014430     227.837570     226.660710  185.921063  58.804763    Uptrend       False        False                 False               True                  False               False
6774 2024-07-09 20:00:00+00:00  228.6800  228.7800  228.6200  228.6200    6643118.0      229.030840     227.934570     226.838300  185.943018  58.759104    Uptrend       False        False                 False               True                  False               False
6775 2024-07-09 21:00:00+00:00  228.6196  228.7300  228.4200  228.6800      38347.0      228.955947     228.045570     227.135193  185.964772  58.783226    Uptrend       False        False                 False               True                  False               False
6776 2024-07-09 22:00:00+00:00  228.6800  228.9900  228.6285  228.9365      61904.0      228.992303     228.143595     227.294887  185.986465  58.886548    Uptrend       False        False                 False               True                  False               False
6777 2024-07-09 23:00:00+00:00  228.9500  229.0000  228.8500  229.0000      38464.0      229.114078     228.203595     227.293112  186.008235  58.912175    Uptrend       False        False                 False               True                  False               False
6778 2024-07-10 08:00:00+00:00  229.1100  229.1100  228.6500  229.1100      21731.0      229.230893     228.276595     227.322297  186.030165  58.956715    Uptrend       False        False                 False               True                  False               False
6779 2024-07-10 09:00:00+00:00  229.2100  229.3500  229.0800  229.1200      10156.0      229.344020     228.335095     227.326170  186.052055  58.960779    Uptrend       False        False                 False               True                  False               False
6780 2024-07-10 10:00:00+00:00  229.1300  230.0000  229.1200  229.5500      50730.0      229.532889     228.419595     227.306301  186.074220  59.135670    Uptrend       False        False                 False               True                   True               False
6781 2024-07-10 11:00:00+00:00  229.4200  229.9000  229.4000  229.7000      41797.0      229.730075     228.485095     227.240115  186.096525  59.196632    Uptrend       False        False                 False               True                  False               False
6782 2024-07-10 12:00:00+00:00  229.5700  229.8800  228.8300  229.5500     316628.0      229.834855     228.585095     227.335335  186.118795  59.108010    Uptrend       False        False                 False               True                  False               False
6783 2024-07-10 13:00:00+00:00  229.5600  231.3800  229.0000  231.3013    9045089.0      230.402076     228.776660     227.151244  186.142086  59.813948    Uptrend       False        False                 False               True                   True               False
6784 2024-07-10 14:00:00+00:00  231.3100  231.7220  230.1700  230.2872    8945499.0      230.582861     228.904020     227.225179  186.164954  59.218990    Uptrend       False        False                 False               True                  False               False
6785 2024-07-10 15:00:00+00:00  230.2900  231.3950  230.1050  231.2800    4803127.0      230.943371     229.091520     227.239669  186.188677  59.614238    Uptrend       False        False                 False               True                   True               False
6786 2024-07-10 16:00:00+00:00  231.2900  232.7400  230.9300  231.3240   11223801.0      231.294411     229.242710     227.191009  186.212704  59.631665    Uptrend       False        False                 False               True                   True               False
6787 2024-07-10 17:00:00+00:00  231.3200  232.1500  230.7100  231.9600    5798984.0      231.737377     229.431960     227.126543  186.236938  59.883144    Uptrend       False        False                 False               True                   True               False
6788 2024-07-10 18:00:00+00:00  231.9650  232.1900  231.6101  232.1550    3656340.0      232.159108     229.618710     227.078312  186.260620  59.960005    Uptrend       False        False                 False               True                  False               False
6789 2024-07-10 19:00:00+00:00  232.1450  233.0800  231.6300  232.9100    9492023.0      232.681892     229.854205     227.026518  186.284715  60.256310    Uptrend       False        False                 False               True                   True               False
6790 2024-07-10 20:00:00+00:00  232.9800  233.0000  232.5300  232.5500    9007735.0      233.043631     230.056200     227.068769  186.308750  60.043377    Uptrend       False        False                 False               True                  False               False
6791 2024-07-10 21:00:00+00:00  232.5400  232.9800  232.5000  232.6742     100222.0      233.337934     230.284910     227.231886  186.332782  60.092275    Uptrend       False        False                 False               True                  False               False
6792 2024-07-10 22:00:00+00:00  232.6802  232.8300  232.3200  232.5018      40010.0      233.550095     230.495500     227.440905  186.356468  59.989858    Uptrend       False        False                 False               True                  False               False
6793 2024-07-10 23:00:00+00:00  232.5000  232.5500  232.3100  232.3700      34632.0      233.721013     230.679000     227.636987  186.380038  59.911403    Uptrend       False        False                 False               True                  False               False
6794 2024-07-11 08:00:00+00:00  232.8100  232.8400  232.3700  232.7000      37698.0      233.892381     230.883000     227.873619  186.403773  60.042899    Uptrend       False        False                 False               True                  False               False
6795 2024-07-11 09:00:00+00:00  232.6800  232.8000  232.6800  232.7000      14912.0      234.013919     231.084000     228.154081  186.427383  60.042899    Uptrend       False        False                 False               True                  False               False
6796 2024-07-11 10:00:00+00:00  232.6900  232.6900  232.5900  232.6300       9975.0      234.097752     231.268675     228.439598  186.450993  60.000730    Uptrend       False        False                 False               True                  False               False
6797 2024-07-11 11:00:00+00:00  232.6200  232.7000  232.1400  232.1400      61111.0      234.076627     231.425675     228.774723  186.474413  59.705735    Uptrend       False        False                 False               True                  False               False
6798 2024-07-11 12:00:00+00:00  232.5800  233.4800  231.7500  232.0600     735257.0      234.012135     231.573175     229.134215  186.497768  59.657608    Uptrend       False        False                 False               True                  False               False
6799 2024-07-11 13:00:00+00:00  232.0000  232.9800  230.1400  231.8300    8733880.0      233.873083     231.708675     229.544267  186.521243  59.518980    Uptrend       False        False                 False               True                  False               False
6800 2024-07-11 14:00:00+00:00  231.8300  232.1500  226.6400  226.6600   12715328.0      234.525085     231.564175     228.603265  186.542223  56.550336    Uptrend        True        False                  True               True                  False               False
6801 2024-07-11 15:00:00+00:00  226.6600  227.7000  225.7700  226.8600    9314693.0      234.945974     231.422175     227.898376  186.563468  56.634430    Uptrend       False        False                  True               True                  False               False
6802 2024-07-11 16:00:00+00:00  226.8640  228.7200  226.7000  227.7200    6995910.0      235.128553     231.330675     227.532797  186.585196  56.994138    Uptrend       False        False                 False               True                  False               False
6803 2024-07-11 17:00:00+00:00  227.7200  228.2646  226.5800  226.8200    3442991.0      235.383539     231.106610     226.829681  186.606219  56.501209    Uptrend        True        False                  True               True                  False               False
6804 2024-07-11 18:00:00+00:00  226.8200  228.0200  226.7400  227.8700    3575593.0      235.479583     230.985750     226.491917  186.628019  56.937899    Uptrend       False        False                 False               True                  False               False
6805 2024-07-11 19:00:00+00:00  227.8800  228.7000  227.5500  227.5500    8354897.0      235.532005     230.799250     226.066495  186.649634  56.763356    Uptrend       False        False                 False               True                  False               False
6806 2024-07-11 20:00:00+00:00  227.5800  228.2200  227.2500  227.7100   10401148.0      235.529963     230.618550     225.707137  186.671099  56.829858    Uptrend       False        False                 False               True                  False               False
6807 2024-07-11 21:00:00+00:00  227.7000  228.0000  227.5700  227.9000      72261.0      235.423079     230.415550     225.408021  186.691990  56.908958    Uptrend       False        False                 False               True                  False               False
6808 2024-07-11 22:00:00+00:00  227.8500  228.5841  227.8000  228.3400      92484.0      235.243390     230.224800     225.206210  186.713085  57.091939    Uptrend       False        False                 False               True                  False               False
6809 2024-07-11 23:00:00+00:00  228.4200  229.0000  227.8200  228.0500     128412.0      234.926893     229.981800     225.036707  186.733770  56.931800    Uptrend       False        False                 False               True                  False               False
6810 2024-07-12 08:00:00+00:00  228.0000  228.5000  227.2900  228.3700      40825.0      234.618383     229.772800     224.927217  186.754650  57.065355    Uptrend       False        False                 False               True                  False               False
6811 2024-07-12 09:00:00+00:00  228.4700  228.6900  228.0900  228.4400      23400.0      234.248523     229.561090     224.873657  186.775570  57.094606    Uptrend       False        False                 False               True                  False               False
6812 2024-07-12 10:00:00+00:00  228.4700  228.4700  228.1700  228.3000      18300.0      233.865864     229.351000     224.836136  186.796370  57.016526    Uptrend       False        False                 False               True                  False               False
6813 2024-07-12 11:00:00+00:00  228.3000  228.7600  227.8800  228.5800      70265.0      233.466889     229.161500     224.856111  186.817205  57.134357    Uptrend       False        False                 False               True                  False               False
6814 2024-07-12 12:00:00+00:00  228.3100  228.7700  227.4400  228.2000     717904.0      232.938321     228.936500     224.934679  186.837785  56.921525    Uptrend       False        False                 False               True                  False               False
6815 2024-07-12 13:00:00+00:00  228.2700  231.3900  227.8379  231.3500    8274399.0      232.654308     228.869000     225.083692  186.859860  58.218202    Uptrend       False        False                 False               True                  False               False
6816 2024-07-12 14:00:00+00:00  231.3600  232.1500  230.3000  231.8500    8779050.0      232.472900     228.830000     225.187100  186.882310  58.417873    Uptrend       False        False                 False               True                  False               False
6817 2024-07-12 15:00:00+00:00  231.8400  232.3980  230.8400  230.9001    6397054.0      232.220713     228.768005     225.315297  186.904940  57.889655    Uptrend       False        False                 False               True                  False               False
6818 2024-07-12 16:00:00+00:00  230.9000  231.4601  230.5100  231.4450    4765757.0      232.081387     228.737255     225.393123  186.928303  58.108035    Uptrend       False        False                 False               True                  False               False
6819 2024-07-12 17:00:00+00:00  231.4500  232.6400  231.3350  232.2950    4461024.0      232.195553     228.760505     225.325457  186.952110  58.445881    Uptrend       False        False                 False               True                   True               False
6820 2024-07-12 18:00:00+00:00  232.2800  232.4809  231.8700  232.2200    3214275.0      232.644280     229.038505     225.432730  186.976250  58.404112    Uptrend       False        False                 False               True                  False               False
6821 2024-07-12 19:00:00+00:00  232.2150  232.2500  229.9100  230.5600    7879621.0      232.741818     229.223505     225.705192  186.999370  57.490180    Uptrend       False        False                 False               True                  False               False
6822 2024-07-12 20:00:00+00:00  230.6300  230.6300  229.5100  230.1800    8156749.0      232.817655     229.346505     225.875355  187.021885  57.283948    Uptrend       False        False                 False               True                  False               False
6823 2024-07-12 21:00:00+00:00  230.1800  230.5400  230.1700  230.2800     168370.0      232.809916     229.519505     226.229094  187.044255  57.324437    Uptrend       False        False                 False               True                  False               False
6824 2024-07-12 22:00:00+00:00  230.2700  230.2900  230.1900  230.2300      10980.0      232.851209     229.637505     226.423801  187.066580  57.297146    Uptrend       False        False                 False               True                  False               False
6825 2024-07-12 23:00:00+00:00  230.2300  230.5000  230.2000  230.4270      24644.0      232.863278     229.781355     226.699432  187.088963  57.377498    Uptrend       False        False                 False               True                  False               False
6826 2024-07-15 08:00:00+00:00  232.2200  234.7700  232.0000  234.4000     226373.0      233.645581     230.115855     226.586129  187.113303  58.943353    Uptrend       False        False                 False               True                   True               False
6827 2024-07-15 09:00:00+00:00  234.5000  235.5900  234.0800  235.0700     175817.0      234.458270     230.474355     226.490440  187.138043  59.197412    Uptrend       False        False                 False               True                   True               False
6828 2024-07-15 10:00:00+00:00  235.0000  235.5600  234.8900  235.0900      66472.0      235.143794     230.811855     226.479916  187.162888  59.204985    Uptrend       False        False                 False               True                  False               False
6829 2024-07-15 11:00:00+00:00  235.0300  235.3800  234.7000  234.7000     225517.0      235.596482     231.144355     226.692228  187.187463  58.990403    Uptrend       False        False                 False               True                  False               False
6830 2024-07-15 12:00:00+00:00  234.9101  235.4800  231.0000  235.0600     552522.0      236.050608     231.478855     226.907102  187.212363  59.127832    Uptrend       False        False                 False               True                  False               False
6831 2024-07-15 13:00:00+00:00  235.1000  237.2300  233.3300  234.4901   13970327.0      236.309216     231.781360     227.253504  187.237233  58.814251    Uptrend       False        False                 False               True                  False               False
6832 2024-07-15 14:00:00+00:00  234.5000  235.6200  234.1300  235.5013    8689350.0      236.649918     232.141425     227.632932  187.262409  59.200113    Uptrend       False        False                 False               True                  False               False
6833 2024-07-15 15:00:00+00:00  235.5100  236.3101  234.6600  235.0900    7987526.0      236.837826     232.466925     228.096024  187.287209  58.974249    Uptrend       False        False                 False               True                  False               False
6834 2024-07-15 16:00:00+00:00  235.0900  235.8800  234.5000  235.4529    3690337.0      236.918654     232.829570     228.740486  187.312060  59.112580    Uptrend       False        False                 False               True                  False               False
6835 2024-07-15 17:00:00+00:00  235.4600  235.4900  234.1100  234.5499    4209076.0      237.084965     232.989565     228.894165  187.336488  58.618301    Uptrend       False        False                 False               True                  False               False
6836 2024-07-15 18:00:00+00:00  234.5380  234.8401  233.9040  234.7837    3611405.0      237.267871     233.136250     229.004629  187.361093  58.708145    Uptrend       False        False                 False               True                  False               False
6837 2024-07-15 19:00:00+00:00  234.7800  235.0800  233.0900  234.4200    8087199.0      237.346588     233.312245     229.277902  187.385492  58.509543    Uptrend       False        False                 False               True                  False               False
6838 2024-07-15 20:00:00+00:00  234.4300  234.9900  234.4000  234.9500   10614424.0      237.486520     233.487495     229.488470  187.410022  58.714092    Uptrend       False        False                 False               True                  False               False
